本文,Level,尊敬語,謙譲語,丁寧語,フィールド
あなたが颯爽と泳がれる姿に、見とれてしまいました。,2,1,0,0,スポーツ
あなたが水泳なさるのは、ビールを美味しく飲むためですか？,2,1,0,0,スポーツ
グレートバリアリーフで潜られるんですって？,2,1,0,0,スポーツ
百発百中で命中なさるなんて、そんなことがあるんですか？,2,1,0,0,スポーツ
富士山に登られたことがありますか？,2,1,0,0,スポーツ
水泳でストレスを発散なさっているんですってね。,2,1,0,0,スポーツ
選手を交代なさるタイミングは、難しいんでしょ？,2,1,0,0,スポーツ
お立台をご覧なさい、ヒーローインタビューが始まりましたよ。,2,1,0,0,スポーツ
神戸の先生が、たったいま、お帰り遊ばしました。,2,1,0,0,する
お待たせ致しました。間もなく開店です。,2,1,0,0,する
セーターをご自分で洗っていらしたんですって？,2,1,0,0,する
今でも写真をおやりになってるの？,2,1,0,0,する
私の気持ちを受けてくださるのね、嬉しいわ。,2,1,0,0,する
この製品の取り扱い方を説明していただけませんか？,2,1,0,0,する
今、手が離せないので、後にしてちょうだい。,2,1,0,0,する
まだ、お仕事をしていらっしゃるの？,2,1,0,0,する
先輩、ぜひ出席してください。お願い申し上げます。,2,0,1,0,する
主任、どうかなさったのですか？,2,1,0,0,する
お黙りなさい！もっとしゃんとなさい。,2,1,0,0,する
そんなこと、なさらなくてもよろしいのに。,2,1,0,0,する
お食事になさる？これからどうなさるおつもりですか？,2,1,0,0,する
師範は、いつも正面に座をお占めになります。,2,1,0,0,席
どうぞ、こちらにお座りください。,2,1,0,0,席
間もなく開演でございます。どうぞお席にお付きください。,2,1,0,0,席
主賓がお席に付かれるのを、皆さん心待ちにしておられました。,2,1,0,0,席
間もなく式典が始まります。どうぞ、ご着席ください。,2,1,0,0,席
間もなく開演です。どうぞ着席なさってください。,2,1,0,0,席
会議をお抜けになって、どこへ行ってらしたの？,2,1,0,0,席
教授は、急用で席をお外しになりました。,2,1,0,0,席
お手元のグラスをお持ちになって、ご起立をお願いします。,2,0,1,0,席
名前を呼ばれた方は、起立なさってください。,2,1,0,0,席
名前を呼ばれたら、すぐにお立ちなさい。,2,1,0,0,席
受賞なさった方は、壇上にお立ちになってください。,2,1,0,0,席
採決に反対する先生は、すっと席をお立ちになりました。,2,1,0,0,席
妙齢のご婦人が、お墓の前でじっと佇まれていました。,2,1,0,0,席
知事は、避難所にいる被災者の皆さんを慰問なさいました。,2,1,0,0,ねぎらう
慚愧の至りです。穴があったら入りたい。,2,1,0,0,恥ずかしい
どうぞ、此方の意のある所をお汲み取りください。,2,1,0,0,わかる
ずばり！お察しの通りです。,2,1,0,0,わかる
きっと、気配でお悟りになったのでしょうね。,2,1,0,0,わかる
この会の趣旨を、よくお含みになってくださいね。,2,1,0,0,わかる
そこの所は、ご賢察いただけたものと思っておりました。,2,0,1,0,わかる
まあ、それはご推察にお任せします。,2,0,1,0,わかる
あれこれと推察なさるのは、あなたのご自由ですが…。,2,0,1,0,わかる
私たちのなれそめ？ご想像にお任せしますわ。,2,0,1,0,わかる
いろいろ想像なさると眠れなくなりますよ。,2,1,0,0,わかる
ご明察！さすがお目が高い。／ご明察の通りです。,2,1,0,0,わかる
ますます、ご活躍のことと拝察いたします。（手紙文）,2,0,1,0,わかる
誠に遺憾であります,1,1,0,0,メール
お返事いただければ幸いです。,1,1,0,0,メール
ご機嫌よくお過ごしのこととお喜び申し上げます。,1,1,0,0,メール
平素の疎遠をお詫び申し上げます。,1,1,0,0,メール
突然メールを差し上げるご無礼をお許しください。,1,1,0,0,メール
取り急ぎご連絡申し上げます。,1,1,0,0,メール
ご多幸をお祈り申し上げます。,1,1,0,0,メール
長文となりますがご容赦ください。,1,1,0,0,メール
お伺いしておりましたMMの件に関しまして、詳細をご報告申し上げます。,1,1,0,0,メール
打ち合わせの日時をご査収頂きたく、ご連絡を申し上げた次第でございます。,1,1,0,0,メール
来月発足のプロジェクトに関しまして、精査したい点がありご連絡申し上げます。,1,1,0,0,メール
弊社新製品のご案内を申し上げるため、添付の資料をご査収くださいますようお願い申し上げます。,1,1,0,0,メール
お差し支えなければ、一度ご挨拶に伺いたく存じますが、ご都合はいかがでしょうか。,1,1,0,0,メール
打ち合わせを兼ねた昼食をご一緒したく思案しておりますが、ご都合いかがでしょうか。,1,1,0,0,メール
今回の企画につきまして、一度詳細をご相談申し上げることは可能でございますか。,1,1,0,0,メール
先日ご依頼を授かりました業務につきまして、ご提案申し上げます。,1,1,0,0,メール
ご興味がありましたら、いつでもお申し付け願います。,1,1,0,0,メール
A製品に替わりましてB製品をご利用いただくのは、いかが思われますか。,1,1,0,0,メール
ご予算に合致しない場合には値引きを考慮したご相談を申し上げます。,1,1,0,0,メール
今月中に少々お時間を頂きたく、お願い申し上げます。,1,1,0,0,メール
来週中にご都合の良い日時があれば、ご一報くださいますようお願い申し上げます。出来るだけ早い日時でご協力いただけると幸いに存じます。,1,1,0,0,メール
私はいつでも結構ですので、XX様のご都合をお聞かせくださいますようお願い申し上げます。,1,1,0,0,メール
TTからTTの間で、いくつか候補を挙げて頂きたく存じます。,1,1,0,0,メール
ご都合の良い場所へ伺いますので、ご教示くださいますようお願い申し上げます。,1,1,0,0,メール
今週の木曜日、23日の午後3時にお伺いしてもよろしゅうございますか。,1,1,0,0,メール
木曜日は終日、社内におりますため、ご都合のよろしい時間にお越しくださって構いません。,1,1,0,0,メール
TT～TTは不在にしておりますが、それ以外の時間でしたらいつでも善処させていただけます。,1,1,0,0,メール
今月は不在が多くなる見込みでして、誠に恐縮ながら来月にしていただければ幸いに存じます。,1,1,0,0,メール
お約束しておりましたTTに急遽出張の予定が入りましたため、誠に勝手なお願いではございますが、9B(月)以降に変更をお願い申し上げます。,1,1,0,0,メール
明日、訪問を予定しておりましたが、あいにくの台風接近により日程の変更をお願い申し上げます。,1,1,0,0,メール
今月からプロジェクトが始動の予定でございましたが、都合により来月に変更させていただきたく存じます。,1,1,0,0,メール
誠に申し上げにくいのですが、来月より支払日を変更させていただけないかと思案しております。,1,1,0,0,メール
拝謁の機会を楽しみにお待ち申し上げております。,1,1,0,0,メール
ご多忙中のところお時間を捻出いただき、厚く御礼申し上げます。,1,1,0,0,メール
お陰様で、大変有意義な会議となりましたこと、御礼申し上げます。,1,1,0,0,メール
駅から無料送迎バスがございますので、ご利用のご検討を申し上げます。,1,1,0,0,メール
ご都合が宜しければ、一度弊社の工場見学会にお越しいただければ幸いに存じます。,1,1,0,0,メール
お近くにお越しの際は是非お立ちより下さいますよう、お誘い申し上げます。,1,1,0,0,メール
賀詞交換会を挙行致しますので、奮ってご参加くださいますようお願い申し上げます。,1,1,0,0,メール
恒例の忘年会が今年も開催の運びとなります。皆様のご参加をお待ち申し上げております。,1,1,0,0,メール
時下、貴社におかれましてはますますご清栄のこととお慶び申し上げます。,1,1,0,0,メール
先日は弊社までわざわざご足労頂きまして、御礼申し上げます。,1,1,0,0,メール
先日は、○○の件でご高配を賜り御礼申し上げます。,1,1,0,0,メール
先日は大変お世話になり、誠にありがとうございました。,1,1,0,0,メール
先日はご足労をお掛けし、申し訳ございません。,1,1,0,0,メール
先日は突然お伺いしてご無理なお願いを申し上げたにも関わらず、快くご承引くださり厚く御礼申し上げます。,1,1,0,0,メール
先般は小生の就職祝いのため、過分のご馳走を頂戴しまして、心より御礼申し上げます。,1,1,0,0,メール
先般は、ご多忙中のところお目にかかることができ、誠にありがとうございました。,1,1,0,0,メール
先日は、私の○○○○パーティーにご来臨賜りまして、心より御礼申し上げます。,1,1,0,0,メール
先日はご丁重なお招きにあずかりまして、厚く御礼申し上げます。,1,1,0,0,メール
先日は、ご多忙の折、拙宅までご足労頂き、御礼申し上げます。,1,1,0,0,メール
先日はお忙しい中、ご迷惑なお願い事を快く受諾頂きまして、御礼申し上げます。,1,1,0,0,メール
先日はご馳走になりありがとうございました。,1,1,0,0,メール
